File,Participant,Agent_Type,Rounds,AblationType,Pred_Openness,Pred_Conscientiousness,Pred_Extraversion,Pred_Agreeableness,Pred_Neuroticism,GT_Openness,GT_Conscientiousness,GT_Extraversion,GT_Agreeableness,GT_Neuroticism,O_MAE,O_Error,O_RMSE,C_MAE,C_Error,C_RMSE,E_MAE,E_Error,E_RMSE,A_MAE,A_Error,A_RMSE,N_MAE,N_Error,N_RMSE,Avg_MAE,Avg_RMSE
3_尽责性_dialogue.txt,3,尽责性,5,dialogue,2.9,3.0,2.7,3.3,2.2,3.6,2.778,3.5,3.667,2.875,0.7,0.7,0.798,0.222,-0.222,0.232,0.8,0.8,0.928,0.367,0.367,0.394,0.675,0.675,0.766,0.553,0.595
3_尽责性_dialogue.txt,3,尽责性,2,dialogue,2.8,3.2,2.7,3.3,2.2,3.6,2.778,3.5,3.667,2.875,0.8,0.8,0.928,0.422,-0.422,0.458,0.8,0.8,0.928,0.367,0.367,0.394,0.675,0.675,0.766,0.613,0.64
3_尽责性_dialogue.txt,3,尽责性,3,dialogue,2.8,3.0,2.7,3.6,2.3,3.6,2.778,3.5,3.667,2.875,0.8,0.8,0.928,0.222,-0.222,0.232,0.8,0.8,0.928,0.067,0.067,0.068,0.575,0.575,0.641,0.493,0.577
3_尽责性_dialogue.txt,3,尽责性,1,dialogue,2.8,3.0,2.7,3.3,2.8,3.6,2.778,3.5,3.667,2.875,0.8,0.8,0.928,0.222,-0.222,0.232,0.8,0.8,0.928,0.367,0.367,0.394,0.075,0.075,0.076,0.453,0.542
3_尽责性_dialogue.txt,3,尽责性,4,dialogue,2.9,3.1,2.8,3.3,2.2,3.6,2.778,3.5,3.667,2.875,0.7,0.7,0.798,0.322,-0.322,0.343,0.7,0.7,0.798,0.367,0.367,0.394,0.675,0.675,0.766,0.553,0.579
2_开放性_dialogue.txt,2,开放性,2,dialogue,2.7,3.8,2.9,4.0,2.2,3.3,2.667,2.5,4.111,3.75,0.6,0.6,0.672,1.133,-1.133,1.39,0.4,-0.4,0.432,0.111,0.111,0.114,1.55,1.55,2.03,0.759,0.919
2_开放性_dialogue.txt,2,开放性,3,dialogue,2.9,3.6,2.8,4.0,2.3,3.3,2.667,2.5,4.111,3.75,0.4,0.4,0.432,0.933,-0.933,1.108,0.3,-0.3,0.318,0.111,0.111,0.114,1.45,1.45,1.871,0.639,0.804
2_开放性_dialogue.txt,2,开放性,4,dialogue,2.9,3.6,2.8,4.0,2.3,3.3,2.667,2.5,4.111,3.75,0.4,0.4,0.432,0.933,-0.933,1.108,0.3,-0.3,0.318,0.111,0.111,0.114,1.45,1.45,1.871,0.639,0.804
2_开放性_dialogue.txt,2,开放性,6,dialogue,2.8,3.6,2.9,4.0,2.3,3.3,2.667,2.5,4.111,3.75,0.5,0.5,0.55,0.933,-0.933,1.108,0.4,-0.4,0.432,0.111,0.111,0.114,1.45,1.45,1.871,0.679,0.824
2_开放性_dialogue.txt,2,开放性,5,dialogue,3.0,3.6,2.9,4.0,2.3,3.3,2.667,2.5,4.111,3.75,0.3,0.3,0.318,0.933,-0.933,1.108,0.4,-0.4,0.432,0.111,0.111,0.114,1.45,1.45,1.871,0.639,0.804
2_开放性_dialogue.txt,2,开放性,1,dialogue,3.0,3.7,2.9,4.0,2.5,3.3,2.667,2.5,4.111,3.75,0.3,0.3,0.318,1.033,-1.033,1.247,0.4,-0.4,0.432,0.111,0.111,0.114,1.25,1.25,1.562,0.619,0.761
36_尽责性_dialogue.txt,36,尽责性,1,dialogue,3.0,4.0,3.0,2.0,3.0,2.1,2.778,2.125,4.111,2.5,0.9,-0.9,1.062,1.222,-1.222,1.521,0.875,-0.875,1.028,2.111,2.111,3.002,0.5,-0.5,0.55,1.122,1.247
36_尽责性_dialogue.txt,36,尽责性,2,dialogue,2.8,2.7,2.0,2.3,1.9,2.1,2.778,2.125,4.111,2.5,0.7,-0.7,0.798,0.078,0.078,0.079,0.125,0.125,0.128,1.811,1.811,2.467,0.6,0.6,0.672,0.663,0.911
36_尽责性_dialogue.txt,36,尽责性,5,dialogue,2.9,3.6,2.8,3.0,2.3,2.1,2.778,2.125,4.111,2.5,0.8,-0.8,0.928,0.822,-0.822,0.957,0.675,-0.675,0.766,1.111,1.111,1.358,0.2,0.2,0.208,0.722,0.781
36_尽责性_dialogue.txt,36,尽责性,3,dialogue,2.7,3.6,2.8,2.3,2.2,2.1,2.778,2.125,4.111,2.5,0.6,-0.6,0.672,0.822,-0.822,0.957,0.675,-0.675,0.766,1.811,1.811,2.467,0.3,0.3,0.318,0.842,0.986
36_尽责性_dialogue.txt,36,尽责性,6,dialogue,2.9,3.6,2.8,3.2,2.3,2.1,2.778,2.125,4.111,2.5,0.8,-0.8,0.928,0.822,-0.822,0.957,0.675,-0.675,0.766,0.911,0.911,1.077,0.2,0.2,0.208,0.682,0.727
36_尽责性_dialogue.txt,36,尽责性,4,dialogue,2.7,3.3,2.8,2.3,2.0,2.1,2.778,2.125,4.111,2.5,0.6,-0.6,0.672,0.522,-0.522,0.577,0.675,-0.675,0.766,1.811,1.811,2.467,0.5,0.5,0.55,0.822,0.961
25_神经质_dialogue.txt,25,神经质,3,dialogue,3.2,3.6,2.9,3.7,2.3,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.044,-0.044,0.045,0.025,-0.025,0.025,0.633,0.633,0.714,1.2,1.2,1.488,0.421,0.614
25_神经质_dialogue.txt,25,神经质,2,dialogue,3.2,3.6,2.9,3.8,2.3,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.044,-0.044,0.045,0.025,-0.025,0.025,0.533,0.533,0.59,1.2,1.2,1.488,0.401,0.594
25_神经质_dialogue.txt,25,神经质,4,dialogue,3.2,3.7,2.9,3.8,2.2,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.144,-0.144,0.149,0.025,-0.025,0.025,0.533,0.533,0.59,1.3,1.3,1.638,0.441,0.638
25_神经质_dialogue.txt,25,神经质,6,dialogue,3.2,3.8,2.9,3.7,2.3,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.244,-0.244,0.256,0.025,-0.025,0.025,0.633,0.633,0.714,1.2,1.2,1.488,0.461,0.623
25_神经质_dialogue.txt,25,神经质,1,dialogue,3.2,3.6,2.9,3.4,2.3,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.044,-0.044,0.045,0.025,-0.025,0.025,0.933,0.933,1.108,1.2,1.2,1.488,0.481,0.686
25_神经质_dialogue.txt,25,神经质,5,dialogue,3.2,3.7,2.9,3.8,2.2,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.144,-0.144,0.149,0.025,-0.025,0.025,0.533,0.533,0.59,1.3,1.3,1.638,0.441,0.638
16_开放性_dialogue.txt,16,开放性,5,dialogue,3.7,3.2,2.8,3.6,2.3,4.3,4.0,4.625,3.333,3.0,0.6,0.6,0.672,0.8,0.8,0.928,1.825,1.825,2.491,0.267,-0.267,0.281,0.7,0.7,0.798,0.838,0.989
16_开放性_dialogue.txt,16,开放性,6,dialogue,3.7,3.2,2.9,3.6,2.3,4.3,4.0,4.625,3.333,3.0,0.6,0.6,0.672,0.8,0.8,0.928,1.725,1.725,2.32,0.267,-0.267,0.281,0.7,0.7,0.798,0.818,0.953
16_开放性_dialogue.txt,16,开放性,1,dialogue,3.2,2.8,2.7,3.7,2.3,4.3,4.0,4.625,3.333,3.0,1.1,1.1,1.342,1.2,1.2,1.488,1.925,1.925,2.666,0.367,-0.367,0.394,0.7,0.7,0.798,1.058,1.182
16_开放性_dialogue.txt,16,开放性,2,dialogue,3.3,3.0,2.8,4.0,2.2,4.3,4.0,4.625,3.333,3.0,1.0,1.0,1.2,1.0,1.0,1.2,1.825,1.825,2.491,0.667,-0.667,0.756,0.8,0.8,0.928,1.058,1.133
16_开放性_dialogue.txt,16,开放性,3,dialogue,3.7,3.0,2.9,3.8,2.5,4.3,4.0,4.625,3.333,3.0,0.6,0.6,0.672,1.0,1.0,1.2,1.725,1.725,2.32,0.467,-0.467,0.51,0.5,0.5,0.55,0.858,0.98
16_开放性_dialogue.txt,16,开放性,4,dialogue,3.6,3.0,2.8,3.3,2.2,4.3,4.0,4.625,3.333,3.0,0.7,0.7,0.798,1.0,1.0,1.2,1.825,1.825,2.491,0.033,0.033,0.034,0.8,0.8,0.928,0.872,1.045
28_开放性_dialogue.txt,28,开放性,3,dialogue,2.8,3.7,2.7,3.8,2.2,3.2,2.667,2.5,3.889,2.875,0.4,0.4,0.432,1.033,-1.033,1.247,0.2,-0.2,0.208,0.089,0.089,0.09,0.675,0.675,0.766,0.479,0.588
28_开放性_dialogue.txt,28,开放性,4,dialogue,2.8,4.0,2.7,3.8,2.3,3.2,2.667,2.5,3.889,2.875,0.4,0.4,0.432,1.333,-1.333,1.689,0.2,-0.2,0.208,0.089,0.089,0.09,0.575,0.575,0.641,0.519,0.681
28_开放性_dialogue.txt,28,开放性,6,dialogue,2.8,3.9,2.7,4.0,2.2,3.2,2.667,2.5,3.889,2.875,0.4,0.4,0.432,1.233,-1.233,1.538,0.2,-0.2,0.208,0.111,-0.111,0.114,0.675,0.675,0.766,0.524,0.662
28_开放性_dialogue.txt,28,开放性,1,dialogue,3.2,3.0,2.8,3.3,2.3,3.2,2.667,2.5,3.889,2.875,0.0,0.0,0.0,0.333,-0.333,0.356,0.3,-0.3,0.318,0.589,0.589,0.658,0.575,0.575,0.641,0.359,0.419
28_开放性_dialogue.txt,28,开放性,2,dialogue,2.8,3.7,2.7,4.0,2.3,3.2,2.667,2.5,3.889,2.875,0.4,0.4,0.432,1.033,-1.033,1.247,0.2,-0.2,0.208,0.111,-0.111,0.114,0.575,0.575,0.641,0.464,0.568
28_开放性_dialogue.txt,28,开放性,5,dialogue,2.8,3.9,2.7,4.0,2.2,3.2,2.667,2.5,3.889,2.875,0.4,0.4,0.432,1.233,-1.233,1.538,0.2,-0.2,0.208,0.111,-0.111,0.114,0.675,0.675,0.766,0.524,0.662
25_外向性_dialogue.txt,25,外向性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.4,3.556,2.875,4.333,3.5,0.4,0.4,0.432,0.444,-0.444,0.484,0.125,-0.125,0.128,2.333,2.333,3.422,0.5,0.5,0.55,0.761,1.102
25_外向性_dialogue.txt,25,外向性,2,dialogue,2.9,3.2,2.8,3.6,2.3,3.4,3.556,2.875,4.333,3.5,0.5,0.5,0.55,0.356,0.356,0.381,0.075,0.075,0.076,0.733,0.733,0.841,1.2,1.2,1.488,0.573,0.687
25_外向性_dialogue.txt,25,外向性,4,dialogue,3.2,3.6,2.9,3.8,2.3,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.044,-0.044,0.045,0.025,-0.025,0.025,0.533,0.533,0.59,1.2,1.2,1.488,0.401,0.594
25_外向性_dialogue.txt,25,外向性,3,dialogue,3.2,3.3,2.9,3.7,2.5,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.256,0.256,0.269,0.025,-0.025,0.025,0.633,0.633,0.714,1.0,1.0,1.2,0.423,0.549
25_外向性_dialogue.txt,25,外向性,6,dialogue,2.9,3.6,2.8,3.8,2.3,3.4,3.556,2.875,4.333,3.5,0.5,0.5,0.55,0.044,-0.044,0.045,0.075,0.075,0.076,0.533,0.533,0.59,1.2,1.2,1.488,0.471,0.63
25_外向性_dialogue.txt,25,外向性,5,dialogue,3.2,3.6,2.9,3.8,2.3,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.044,-0.044,0.045,0.025,-0.025,0.025,0.533,0.533,0.59,1.2,1.2,1.488,0.401,0.594
17_尽责性_dialogue.txt,17,尽责性,6,dialogue,2.8,3.7,3.0,4.0,2.3,3.4,3.444,3.625,4.222,2.5,0.6,0.6,0.672,0.256,-0.256,0.269,0.625,0.625,0.703,0.222,0.222,0.232,0.2,0.2,0.208,0.381,0.426
17_尽责性_dialogue.txt,17,尽责性,4,dialogue,2.8,4.0,3.0,4.0,2.2,3.4,3.444,3.625,4.222,2.5,0.6,0.6,0.672,0.556,-0.556,0.617,0.625,0.625,0.703,0.222,0.222,0.232,0.3,0.3,0.318,0.461,0.49
17_尽责性_dialogue.txt,17,尽责性,5,dialogue,2.9,3.8,3.0,4.0,2.2,3.4,3.444,3.625,4.222,2.5,0.5,0.5,0.55,0.356,-0.356,0.381,0.625,0.625,0.703,0.222,0.222,0.232,0.3,0.3,0.318,0.401,0.426
17_尽责性_dialogue.txt,17,尽责性,3,dialogue,2.7,3.8,3.2,4.0,1.8,3.4,3.444,3.625,4.222,2.5,0.7,0.7,0.798,0.356,-0.356,0.381,0.425,0.425,0.461,0.222,0.222,0.232,0.7,0.7,0.798,0.481,0.517
17_尽责性_dialogue.txt,17,尽责性,2,dialogue,2.7,3.8,3.0,4.0,2.2,3.4,3.444,3.625,4.222,2.5,0.7,0.7,0.798,0.356,-0.356,0.381,0.625,0.625,0.703,0.222,0.222,0.232,0.3,0.3,0.318,0.441,0.479
17_尽责性_dialogue.txt,17,尽责性,1,dialogue,2.9,3.7,3.2,4.0,1.8,3.4,3.444,3.625,4.222,2.5,0.5,0.5,0.55,0.256,-0.256,0.269,0.425,0.425,0.461,0.222,0.222,0.232,0.7,0.7,0.798,0.421,0.455
14_宜人性_dialogue.txt,14,宜人性,2,dialogue,3.0,4.0,3.0,2.0,3.0,4.1,3.667,2.75,3.778,2.125,1.1,1.1,1.342,0.333,-0.333,0.356,0.25,-0.25,0.263,1.778,1.778,2.41,0.875,-0.875,1.028,0.867,1.031
14_宜人性_dialogue.txt,14,宜人性,5,dialogue,3.0,4.0,3.0,2.0,3.0,4.1,3.667,2.75,3.778,2.125,1.1,1.1,1.342,0.333,-0.333,0.356,0.25,-0.25,0.263,1.778,1.778,2.41,0.875,-0.875,1.028,0.867,1.031
14_宜人性_dialogue.txt,14,宜人性,3,dialogue,3.0,4.0,3.0,2.0,3.0,4.1,3.667,2.75,3.778,2.125,1.1,1.1,1.342,0.333,-0.333,0.356,0.25,-0.25,0.263,1.778,1.778,2.41,0.875,-0.875,1.028,0.867,1.031
14_宜人性_dialogue.txt,14,宜人性,1,dialogue,3.0,4.0,3.0,2.0,3.0,4.1,3.667,2.75,3.778,2.125,1.1,1.1,1.342,0.333,-0.333,0.356,0.25,-0.25,0.263,1.778,1.778,2.41,0.875,-0.875,1.028,0.867,1.031
14_宜人性_dialogue.txt,14,宜人性,4,dialogue,3.0,4.0,3.0,2.0,3.0,4.1,3.667,2.75,3.778,2.125,1.1,1.1,1.342,0.333,-0.333,0.356,0.25,-0.25,0.263,1.778,1.778,2.41,0.875,-0.875,1.028,0.867,1.031
14_宜人性_dialogue.txt,14,宜人性,6,dialogue,3.0,4.0,3.0,2.0,3.0,4.1,3.667,2.75,3.778,2.125,1.1,1.1,1.342,0.333,-0.333,0.356,0.25,-0.25,0.263,1.778,1.778,2.41,0.875,-0.875,1.028,0.867,1.031
44_宜人性_dialogue.txt,44,宜人性,2,dialogue,3.0,3.7,2.9,4.0,1.8,2.5,2.556,2.625,4.111,2.5,0.5,-0.5,0.55,1.144,-1.144,1.406,0.275,-0.275,0.29,0.111,0.111,0.114,0.7,0.7,0.798,0.546,0.654
44_宜人性_dialogue.txt,44,宜人性,3,dialogue,3.3,3.8,2.9,4.0,2.3,2.5,2.556,2.625,4.111,2.5,0.8,-0.8,0.928,1.244,-1.244,1.554,0.275,-0.275,0.29,0.111,0.111,0.114,0.2,0.2,0.208,0.526,0.681
44_宜人性_dialogue.txt,44,宜人性,4,dialogue,3.2,3.8,2.9,4.0,2.2,2.5,2.556,2.625,4.111,2.5,0.7,-0.7,0.798,1.244,-1.244,1.554,0.275,-0.275,0.29,0.111,0.111,0.114,0.3,0.3,0.318,0.526,0.666
44_宜人性_dialogue.txt,44,宜人性,5,dialogue,3.3,3.8,2.9,4.0,2.2,2.5,2.556,2.625,4.111,2.5,0.8,-0.8,0.928,1.244,-1.244,1.554,0.275,-0.275,0.29,0.111,0.111,0.114,0.3,0.3,0.318,0.546,0.688
44_宜人性_dialogue.txt,44,宜人性,6,dialogue,3.3,3.8,2.9,4.0,2.2,2.5,2.556,2.625,4.111,2.5,0.8,-0.8,0.928,1.244,-1.244,1.554,0.275,-0.275,0.29,0.111,0.111,0.114,0.3,0.3,0.318,0.546,0.688
44_宜人性_dialogue.txt,44,宜人性,1,dialogue,3.0,3.5,2.8,4.0,2.2,2.5,2.556,2.625,4.111,2.5,0.5,-0.5,0.55,0.944,-0.944,1.123,0.175,-0.175,0.181,0.111,0.111,0.114,0.3,0.3,0.318,0.406,0.505
29_尽责性_dialogue.txt,29,尽责性,5,dialogue,2.8,3.6,2.3,3.2,2.0,3.2,2.889,3.0,3.556,3.0,0.4,0.4,0.432,0.711,-0.711,0.812,0.7,0.7,0.798,0.356,0.356,0.381,1.0,1.0,1.2,0.633,0.676
29_尽责性_dialogue.txt,29,尽责性,6,dialogue,2.7,3.8,2.3,3.2,2.2,3.2,2.889,3.0,3.556,3.0,0.5,0.5,0.55,0.911,-0.911,1.077,0.7,0.7,0.798,0.356,0.356,0.381,0.8,0.8,0.928,0.653,0.684
29_尽责性_dialogue.txt,29,尽责性,3,dialogue,2.5,3.2,2.2,3.0,2.5,3.2,2.889,3.0,3.556,3.0,0.7,0.7,0.798,0.311,-0.311,0.33,0.8,0.8,0.928,0.556,0.556,0.617,0.5,0.5,0.55,0.573,0.598
29_尽责性_dialogue.txt,29,尽责性,4,dialogue,2.7,3.6,2.2,3.3,2.0,3.2,2.889,3.0,3.556,3.0,0.5,0.5,0.55,0.711,-0.711,0.812,0.8,0.8,0.928,0.256,0.256,0.269,1.0,1.0,1.2,0.653,0.702
29_尽责性_dialogue.txt,29,尽责性,2,dialogue,2.8,3.6,2.2,3.8,1.8,3.2,2.889,3.0,3.556,3.0,0.4,0.4,0.432,0.711,-0.711,0.812,0.8,0.8,0.928,0.244,-0.244,0.256,1.2,1.2,1.488,0.671,0.749
29_尽责性_dialogue.txt,29,尽责性,1,dialogue,2.8,3.7,2.3,4.0,1.8,3.2,2.889,3.0,3.556,3.0,0.4,0.4,0.432,0.811,-0.811,0.943,0.7,0.7,0.798,0.444,-0.444,0.484,1.2,1.2,1.488,0.711,0.768
23_开放性_dialogue.txt,23,开放性,5,dialogue,3.2,4.0,2.8,3.7,2.3,3.7,3.778,3.75,3.333,2.125,0.5,0.5,0.55,0.222,-0.222,0.232,0.95,0.95,1.131,0.367,-0.367,0.394,0.175,-0.175,0.181,0.443,0.523
23_开放性_dialogue.txt,23,开放性,1,dialogue,3.2,3.6,2.9,3.8,2.5,3.7,3.778,3.75,3.333,2.125,0.5,0.5,0.55,0.178,0.178,0.184,0.85,0.85,0.995,0.467,-0.467,0.51,0.375,-0.375,0.403,0.474,0.522
23_开放性_dialogue.txt,23,开放性,3,dialogue,3.0,4.0,2.8,3.7,2.3,3.7,3.778,3.75,3.333,2.125,0.7,0.7,0.798,0.222,-0.222,0.232,0.95,0.95,1.131,0.367,-0.367,0.394,0.175,-0.175,0.181,0.483,0.567
23_开放性_dialogue.txt,23,开放性,2,dialogue,3.2,3.8,2.9,3.7,2.3,3.7,3.778,3.75,3.333,2.125,0.5,0.5,0.55,0.022,-0.022,0.022,0.85,0.85,0.995,0.367,-0.367,0.394,0.175,-0.175,0.181,0.383,0.477
23_开放性_dialogue.txt,23,开放性,4,dialogue,3.0,4.0,2.8,3.7,2.3,3.7,3.778,3.75,3.333,2.125,0.7,0.7,0.798,0.222,-0.222,0.232,0.95,0.95,1.131,0.367,-0.367,0.394,0.175,-0.175,0.181,0.483,0.567
23_开放性_dialogue.txt,23,开放性,6,dialogue,3.2,4.0,2.8,3.7,2.2,3.7,3.778,3.75,3.333,2.125,0.5,0.5,0.55,0.222,-0.222,0.232,0.95,0.95,1.131,0.367,-0.367,0.394,0.075,-0.075,0.076,0.423,0.518
21_宜人性_dialogue.txt,21,宜人性,4,dialogue,2.8,4.0,2.7,3.6,2.3,3.7,2.778,2.625,3.778,3.625,0.9,0.9,1.062,1.222,-1.222,1.521,0.075,-0.075,0.076,0.178,0.178,0.184,1.325,1.325,1.676,0.74,0.905
21_宜人性_dialogue.txt,21,宜人性,3,dialogue,2.8,3.7,2.7,3.2,2.3,3.7,2.778,2.625,3.778,3.625,0.9,0.9,1.062,0.922,-0.922,1.092,0.075,-0.075,0.076,0.578,0.578,0.645,1.325,1.325,1.676,0.76,0.867
21_宜人性_dialogue.txt,21,宜人性,2,dialogue,2.9,3.8,2.7,3.2,2.4,3.7,2.778,2.625,3.778,3.625,0.8,0.8,0.928,1.022,-1.022,1.231,0.075,-0.075,0.076,0.578,0.578,0.645,1.225,1.225,1.525,0.74,0.84
21_宜人性_dialogue.txt,21,宜人性,1,dialogue,2.9,3.8,2.7,3.0,2.5,3.7,2.778,2.625,3.778,3.625,0.8,0.8,0.928,1.022,-1.022,1.231,0.075,-0.075,0.076,0.778,0.778,0.899,1.125,1.125,1.378,0.76,0.844
21_宜人性_dialogue.txt,21,宜人性,5,dialogue,2.8,4.0,2.7,3.2,2.3,3.7,2.778,2.625,3.778,3.625,0.9,0.9,1.062,1.222,-1.222,1.521,0.075,-0.075,0.076,0.578,0.578,0.645,1.325,1.325,1.676,0.82,0.938
21_宜人性_dialogue.txt,21,宜人性,6,dialogue,2.8,4.0,2.7,3.6,2.3,3.7,2.778,2.625,3.778,3.625,0.9,0.9,1.062,1.222,-1.222,1.521,0.075,-0.075,0.076,0.178,0.178,0.184,1.325,1.325,1.676,0.74,0.905
40_神经质_dialogue.txt,40,神经质,4,dialogue,3.2,3.5,2.9,3.8,2.6,3.1,3.222,2.25,3.667,2.5,0.1,-0.1,0.102,0.278,-0.278,0.293,0.65,-0.65,0.734,0.133,-0.133,0.137,0.1,-0.1,0.102,0.252,0.328
40_神经质_dialogue.txt,40,神经质,3,dialogue,3.2,3.6,2.9,3.8,2.3,3.1,3.222,2.25,3.667,2.5,0.1,-0.1,0.102,0.378,-0.378,0.406,0.65,-0.65,0.734,0.133,-0.133,0.137,0.2,0.2,0.208,0.292,0.356
40_神经质_dialogue.txt,40,神经质,2,dialogue,3.3,2.8,2.9,3.2,2.3,3.1,3.222,2.25,3.667,2.5,0.2,-0.2,0.208,0.422,0.422,0.458,0.65,-0.65,0.734,0.467,0.467,0.51,0.2,0.2,0.208,0.388,0.424
40_神经质_dialogue.txt,40,神经质,6,dialogue,3.2,3.6,2.9,3.8,2.4,3.1,3.222,2.25,3.667,2.5,0.1,-0.1,0.102,0.378,-0.378,0.406,0.65,-0.65,0.734,0.133,-0.133,0.137,0.1,0.1,0.102,0.272,0.347
40_神经质_dialogue.txt,40,神经质,1,dialogue,2.9,3.2,2.8,3.5,2.5,3.1,3.222,2.25,3.667,2.5,0.2,0.2,0.208,0.022,0.022,0.022,0.55,-0.55,0.61,0.167,0.167,0.172,0.0,0.0,0.0,0.188,0.272
40_神经质_dialogue.txt,40,神经质,5,dialogue,3.2,3.5,2.9,3.8,2.5,3.1,3.222,2.25,3.667,2.5,0.1,-0.1,0.102,0.278,-0.278,0.293,0.65,-0.65,0.734,0.133,-0.133,0.137,0.0,0.0,0.0,0.232,0.325
40_外向性_dialogue.txt,40,外向性,5,dialogue,3.7,2.8,3.2,3.0,2.3,3.1,3.222,2.25,3.667,2.5,0.6,-0.6,0.672,0.422,0.422,0.458,0.95,-0.95,1.131,0.667,0.667,0.756,0.2,0.2,0.208,0.568,0.621
40_外向性_dialogue.txt,40,外向性,2,dialogue,3.7,2.8,3.0,3.2,2.3,3.1,3.222,2.25,3.667,2.5,0.6,-0.6,0.672,0.422,0.422,0.458,0.75,-0.75,0.862,0.467,0.467,0.51,0.2,0.2,0.208,0.488,0.521
40_外向性_dialogue.txt,40,外向性,3,dialogue,3.7,2.8,3.2,3.0,2.3,3.1,3.222,2.25,3.667,2.5,0.6,-0.6,0.672,0.422,0.422,0.458,0.95,-0.95,1.131,0.667,0.667,0.756,0.2,0.2,0.208,0.568,0.621
40_外向性_dialogue.txt,40,外向性,4,dialogue,3.7,2.5,3.2,2.8,2.3,3.1,3.222,2.25,3.667,2.5,0.6,-0.6,0.672,0.722,0.722,0.827,0.95,-0.95,1.131,0.867,0.867,1.017,0.2,0.2,0.208,0.668,0.718
40_外向性_dialogue.txt,40,外向性,6,dialogue,4.0,2.8,3.3,3.0,2.3,3.1,3.222,2.25,3.667,2.5,0.9,-0.9,1.062,0.422,0.422,0.458,1.05,-1.05,1.27,0.667,0.667,0.756,0.2,0.2,0.208,0.648,0.718
40_外向性_dialogue.txt,40,外向性,1,dialogue,4.0,2.8,3.3,3.2,2.3,3.1,3.222,2.25,3.667,2.5,0.9,-0.9,1.062,0.422,0.422,0.458,1.05,-1.05,1.27,0.467,0.467,0.51,0.2,0.2,0.208,0.608,0.685
9_开放性_dialogue.txt,9,开放性,1,dialogue,3.2,4.0,2.8,3.7,2.3,3.0,2.444,2.25,3.667,3.25,0.2,-0.2,0.208,1.556,-1.556,2.04,0.55,-0.55,0.61,0.033,-0.033,0.034,0.95,0.95,1.131,0.658,0.856
9_开放性_dialogue.txt,9,开放性,3,dialogue,2.8,4.0,2.7,4.0,1.9,3.0,2.444,2.25,3.667,3.25,0.2,0.2,0.208,1.556,-1.556,2.04,0.45,-0.45,0.491,0.333,-0.333,0.356,1.35,1.35,1.715,0.778,0.959
9_开放性_dialogue.txt,9,开放性,2,dialogue,2.8,3.7,2.9,4.0,1.8,3.0,2.444,2.25,3.667,3.25,0.2,0.2,0.208,1.256,-1.256,1.571,0.65,-0.65,0.734,0.333,-0.333,0.356,1.45,1.45,1.871,0.778,0.922
9_开放性_dialogue.txt,9,开放性,6,dialogue,2.7,4.0,2.8,4.0,3.3,3.0,2.444,2.25,3.667,3.25,0.3,0.3,0.318,1.556,-1.556,2.04,0.55,-0.55,0.61,0.333,-0.333,0.356,0.05,-0.05,0.05,0.558,0.765
9_开放性_dialogue.txt,9,开放性,4,dialogue,2.7,3.8,2.8,4.0,3.3,3.0,2.444,2.25,3.667,3.25,0.3,0.3,0.318,1.356,-1.356,1.723,0.55,-0.55,0.61,0.333,-0.333,0.356,0.05,-0.05,0.05,0.518,0.685
9_开放性_dialogue.txt,9,开放性,5,dialogue,2.7,3.8,2.8,4.0,3.3,3.0,2.444,2.25,3.667,3.25,0.3,0.3,0.318,1.356,-1.356,1.723,0.55,-0.55,0.61,0.333,-0.333,0.356,0.05,-0.05,0.05,0.518,0.685
46_开放性_dialogue.txt,46,开放性,2,dialogue,2.7,3.6,2.9,3.8,3.3,3.5,2.667,3.375,3.667,3.5,0.8,0.8,0.928,0.933,-0.933,1.108,0.475,0.475,0.52,0.133,-0.133,0.137,0.2,0.2,0.208,0.508,0.599
46_开放性_dialogue.txt,46,开放性,1,dialogue,2.8,2.9,2.7,4.0,3.6,3.5,2.667,3.375,3.667,3.5,0.7,0.7,0.798,0.233,-0.233,0.244,0.675,0.675,0.766,0.333,-0.333,0.356,0.1,-0.1,0.102,0.408,0.474
46_开放性_dialogue.txt,46,开放性,4,dialogue,3.2,3.5,2.8,3.8,2.5,3.5,2.667,3.375,3.667,3.5,0.3,0.3,0.318,0.833,-0.833,0.972,0.575,0.575,0.641,0.133,-0.133,0.137,1.0,1.0,1.2,0.568,0.653
46_开放性_dialogue.txt,46,开放性,3,dialogue,2.8,3.6,2.9,3.8,3.3,3.5,2.667,3.375,3.667,3.5,0.7,0.7,0.798,0.933,-0.933,1.108,0.475,0.475,0.52,0.133,-0.133,0.137,0.2,0.2,0.208,0.488,0.574
