File,Participant,Agent_Type,Rounds,AblationType,Pred_Openness,Pred_Conscientiousness,Pred_Extraversion,Pred_Agreeableness,Pred_Neuroticism,GT_Openness,GT_Conscientiousness,GT_Extraversion,GT_Agreeableness,GT_Neuroticism,O_MAE,O_Error,O_RMSE,C_MAE,C_Error,C_RMSE,E_MAE,E_Error,E_RMSE,A_MAE,A_Error,A_RMSE,N_MAE,N_Error,N_RMSE,Avg_MAE,Avg_RMSE
15_外向性_dialogue.txt,15,外向性,4,dialogue,4.2,3.8,4.3,4.4,2.0,3.5,3.444,3.25,3.667,2.5,0.7,-0.7,0.798,0.356,-0.356,0.381,1.05,-1.05,1.27,0.733,-0.733,0.841,0.5,0.5,0.55,0.668,0.708
15_外向性_dialogue.txt,15,外向性,1,dialogue,3.2,3.0,2.8,3.5,2.0,3.5,3.444,3.25,3.667,2.5,0.3,0.3,0.318,0.444,0.444,0.484,0.45,0.45,0.491,0.167,0.167,0.172,0.5,0.5,0.55,0.372,0.392
15_外向性_dialogue.txt,15,外向性,2,dialogue,3.2,3.0,3.0,4.0,2.0,3.5,3.444,3.25,3.667,2.5,0.3,0.3,0.318,0.444,0.444,0.484,0.25,0.25,0.263,0.333,-0.333,0.356,0.5,0.5,0.55,0.366,0.377
39_开放性_dialogue.txt,39,开放性,3,dialogue,3.8,2.5,2.2,3.8,2.0,3.5,3.333,2.5,4.111,2.875,0.3,-0.3,0.318,0.833,0.833,0.972,0.3,0.3,0.318,0.311,0.311,0.33,0.875,0.875,1.028,0.524,0.589
39_开放性_dialogue.txt,39,开放性,2,dialogue,2.0,3.0,2.0,3.5,2.0,3.5,3.333,2.5,4.111,2.875,1.5,1.5,1.95,0.333,0.333,0.356,0.5,0.5,0.55,0.611,0.611,0.686,0.875,0.875,1.028,0.764,0.866
39_开放性_dialogue.txt,39,开放性,4,dialogue,3.4,2.9,2.8,3.5,2.5,3.5,3.333,2.5,4.111,2.875,0.1,0.1,0.102,0.433,0.433,0.471,0.3,-0.3,0.318,0.611,0.611,0.686,0.375,0.375,0.403,0.364,0.4
39_开放性_dialogue.txt,39,开放性,6,dialogue,3.8,3.2,2.5,3.4,2.3,3.5,3.333,2.5,4.111,2.875,0.3,-0.3,0.318,0.133,0.133,0.137,0.0,0.0,0.0,0.711,0.711,0.812,0.575,0.575,0.641,0.344,0.435
39_开放性_dialogue.txt,39,开放性,5,dialogue,3.4,3.2,2.9,3.3,3.2,3.5,3.333,2.5,4.111,2.875,0.1,0.1,0.102,0.133,0.133,0.137,0.4,-0.4,0.432,0.811,0.811,0.943,0.325,-0.325,0.346,0.354,0.436
39_开放性_dialogue.txt,39,开放性,1,dialogue,3.0,3.0,2.8,3.2,2.5,3.5,3.333,2.5,4.111,2.875,0.5,0.5,0.55,0.333,0.333,0.356,0.3,-0.3,0.318,0.911,0.911,1.077,0.375,0.375,0.403,0.484,0.533
27_尽责性_dialogue.txt,27,尽责性,1,dialogue,2.0,4.0,3.0,4.3,2.0,4.0,2.889,2.125,3.0,3.875,2.0,2.0,2.8,1.111,-1.111,1.358,0.875,-0.875,1.028,1.3,-1.3,1.638,1.875,1.875,2.578,1.432,1.497
27_尽责性_dialogue.txt,27,尽责性,2,dialogue,3.2,3.8,3.7,4.2,2.0,4.0,2.889,2.125,3.0,3.875,0.8,0.8,0.928,0.911,-0.911,1.077,1.575,-1.575,2.071,1.2,-1.2,1.488,1.875,1.875,2.578,1.272,1.335
27_尽责性_dialogue.txt,27,尽责性,3,dialogue,3.4,3.8,2.9,4.2,2.3,4.0,2.889,2.125,3.0,3.875,0.6,0.6,0.672,0.911,-0.911,1.077,0.775,-0.775,0.895,1.2,-1.2,1.488,1.575,1.575,2.071,1.012,1.069
27_尽责性_dialogue.txt,27,尽责性,6,dialogue,3.2,3.8,3.4,4.2,2.0,4.0,2.889,2.125,3.0,3.875,0.8,0.8,0.928,0.911,-0.911,1.077,1.275,-1.275,1.6,1.2,-1.2,1.488,1.875,1.875,2.578,1.212,1.269
27_尽责性_dialogue.txt,27,尽责性,4,dialogue,3.4,3.6,3.2,4.2,2.1,4.0,2.889,2.125,3.0,3.875,0.6,0.6,0.672,0.711,-0.711,0.812,1.075,-1.075,1.306,1.2,-1.2,1.488,1.775,1.775,2.405,1.072,1.15
27_尽责性_dialogue.txt,27,尽责性,5,dialogue,3.8,3.5,3.7,4.2,2.0,4.0,2.889,2.125,3.0,3.875,0.2,0.2,0.208,0.611,-0.611,0.686,1.575,-1.575,2.071,1.2,-1.2,1.488,1.875,1.875,2.578,1.092,1.253
44_宜人性_dialogue.txt,44,宜人性,6,dialogue,3.2,3.5,3.0,4.5,2.0,2.5,2.556,2.625,4.111,2.5,0.7,-0.7,0.798,0.944,-0.944,1.123,0.375,-0.375,0.403,0.389,-0.389,0.419,0.5,0.5,0.55,0.582,0.62
44_宜人性_dialogue.txt,44,宜人性,5,dialogue,3.4,3.8,3.2,4.2,2.3,2.5,2.556,2.625,4.111,2.5,0.9,-0.9,1.062,1.244,-1.244,1.554,0.575,-0.575,0.641,0.089,-0.089,0.09,0.2,0.2,0.208,0.602,0.74
44_宜人性_dialogue.txt,44,宜人性,1,dialogue,3.5,3.2,2.8,4.0,2.5,2.5,2.556,2.625,4.111,2.5,1.0,-1.0,1.2,0.644,-0.644,0.728,0.175,-0.175,0.181,0.111,0.111,0.114,0.0,0.0,0.0,0.386,0.54
44_宜人性_dialogue.txt,44,宜人性,2,dialogue,3.2,3.8,3.0,4.2,2.0,2.5,2.556,2.625,4.111,2.5,0.7,-0.7,0.798,1.244,-1.244,1.554,0.375,-0.375,0.403,0.089,-0.089,0.09,0.5,0.5,0.55,0.582,0.698
44_宜人性_dialogue.txt,44,宜人性,4,dialogue,3.2,3.4,2.8,4.2,2.3,2.5,2.556,2.625,4.111,2.5,0.7,-0.7,0.798,0.844,-0.844,0.987,0.175,-0.175,0.181,0.089,-0.089,0.09,0.2,0.2,0.208,0.402,0.506
44_宜人性_dialogue.txt,44,宜人性,3,dialogue,2.8,4.0,3.0,4.5,2.0,2.5,2.556,2.625,4.111,2.5,0.3,-0.3,0.318,1.444,-1.444,1.862,0.375,-0.375,0.403,0.389,-0.389,0.419,0.5,0.5,0.55,0.602,0.737
1_神经质_dialogue.txt,1,神经质,5,dialogue,3.2,3.0,2.8,4.0,3.5,2.7,3.222,2.75,3.444,3.875,0.5,-0.5,0.55,0.222,0.222,0.232,0.05,-0.05,0.05,0.556,-0.556,0.617,0.375,0.375,0.403,0.341,0.388
1_神经质_dialogue.txt,1,神经质,2,dialogue,3.0,3.8,3.0,4.2,3.4,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.578,-0.578,0.645,0.25,-0.25,0.263,0.756,-0.756,0.87,0.475,0.475,0.52,0.472,0.507
1_神经质_dialogue.txt,1,神经质,6,dialogue,3.4,3.6,2.8,4.2,3.8,2.7,3.222,2.75,3.444,3.875,0.7,-0.7,0.798,0.378,-0.378,0.406,0.05,-0.05,0.05,0.756,-0.756,0.87,0.075,0.075,0.076,0.392,0.492
1_神经质_dialogue.txt,1,神经质,3,dialogue,3.2,4.0,2.8,4.2,3.7,2.7,3.222,2.75,3.444,3.875,0.5,-0.5,0.55,0.778,-0.778,0.899,0.05,-0.05,0.05,0.756,-0.756,0.87,0.175,0.175,0.181,0.452,0.54
1_神经质_dialogue.txt,1,神经质,1,dialogue,3.4,3.2,3.5,3.3,3.8,2.7,3.222,2.75,3.444,3.875,0.7,-0.7,0.798,0.022,0.022,0.022,0.75,-0.75,0.862,0.144,0.144,0.149,0.075,0.075,0.076,0.338,0.465
1_神经质_dialogue.txt,1,神经质,4,dialogue,3.2,3.4,2.8,4.0,4.2,2.7,3.222,2.75,3.444,3.875,0.5,-0.5,0.55,0.178,-0.178,0.184,0.05,-0.05,0.05,0.556,-0.556,0.617,0.325,-0.325,0.346,0.322,0.374
25_神经质_dialogue.txt,25,神经质,4,dialogue,3.2,3.0,2.8,3.5,3.4,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.556,0.556,0.617,0.075,0.075,0.076,0.833,0.833,0.972,0.1,0.1,0.102,0.353,0.46
25_神经质_dialogue.txt,25,神经质,2,dialogue,3.4,3.6,2.8,3.8,3.5,3.4,3.556,2.875,4.333,3.5,0.0,0.0,0.0,0.044,-0.044,0.045,0.075,0.075,0.076,0.533,0.533,0.59,0.0,0.0,0.0,0.131,0.242
25_神经质_dialogue.txt,25,神经质,1,dialogue,3.8,3.2,3.7,4.2,2.0,3.4,3.556,2.875,4.333,3.5,0.4,-0.4,0.432,0.356,0.356,0.381,0.825,-0.825,0.961,0.133,0.133,0.137,1.5,1.5,1.95,0.643,0.804
25_神经质_dialogue.txt,25,神经质,3,dialogue,3.2,3.8,2.9,4.2,2.4,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.244,-0.244,0.256,0.025,-0.025,0.025,0.133,0.133,0.137,1.1,1.1,1.342,0.341,0.515
25_神经质_dialogue.txt,25,神经质,5,dialogue,3.2,3.5,2.8,4.2,3.4,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.056,0.056,0.056,0.075,0.075,0.076,0.133,0.133,0.137,0.1,0.1,0.102,0.113,0.124
25_神经质_dialogue.txt,25,神经质,6,dialogue,3.2,3.0,2.8,4.2,4.3,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.556,0.556,0.617,0.075,0.075,0.076,0.133,0.133,0.137,0.8,-0.8,0.928,0.353,0.45
17_尽责性_dialogue.txt,17,尽责性,1,dialogue,3.2,3.5,3.0,4.2,2.0,3.4,3.444,3.625,4.222,2.5,0.2,0.2,0.208,0.056,-0.056,0.056,0.625,0.625,0.703,0.022,0.022,0.022,0.5,0.5,0.55,0.281,0.37
17_尽责性_dialogue.txt,17,尽责性,6,dialogue,4.0,4.0,3.5,4.5,2.0,3.4,3.444,3.625,4.222,2.5,0.6,-0.6,0.672,0.556,-0.556,0.617,0.125,0.125,0.128,0.278,-0.278,0.293,0.5,0.5,0.55,0.412,0.45
17_尽责性_dialogue.txt,17,尽责性,5,dialogue,3.2,4.0,2.8,4.3,2.5,3.4,3.444,3.625,4.222,2.5,0.2,0.2,0.208,0.556,-0.556,0.617,0.825,0.825,0.961,0.078,-0.078,0.079,0.0,0.0,0.0,0.332,0.455
17_尽责性_dialogue.txt,17,尽责性,4,dialogue,3.0,4.0,2.8,4.2,2.0,3.4,3.444,3.625,4.222,2.5,0.4,0.4,0.432,0.556,-0.556,0.617,0.825,0.825,0.961,0.022,0.022,0.022,0.5,0.5,0.55,0.461,0.529
17_尽责性_dialogue.txt,17,尽责性,2,dialogue,3.0,4.0,3.0,4.0,2.0,3.4,3.444,3.625,4.222,2.5,0.4,0.4,0.432,0.556,-0.556,0.617,0.625,0.625,0.703,0.222,0.222,0.232,0.5,0.5,0.55,0.461,0.481
17_尽责性_dialogue.txt,17,尽责性,3,dialogue,2.8,4.2,3.2,4.5,2.0,3.4,3.444,3.625,4.222,2.5,0.6,0.6,0.672,0.756,-0.756,0.87,0.425,0.425,0.461,0.278,-0.278,0.293,0.5,0.5,0.55,0.512,0.536
32_开放性_dialogue.txt,32,开放性,5,dialogue,3.8,4.0,3.7,4.2,2.0,3.3,3.111,3.25,3.444,3.25,0.5,-0.5,0.55,0.889,-0.889,1.047,0.45,-0.45,0.491,0.756,-0.756,0.87,1.25,1.25,1.562,0.769,0.822
32_开放性_dialogue.txt,32,开放性,6,dialogue,3.8,4.0,3.4,4.2,2.1,3.3,3.111,3.25,3.444,3.25,0.5,-0.5,0.55,0.889,-0.889,1.047,0.15,-0.15,0.154,0.756,-0.756,0.87,1.15,1.15,1.414,0.689,0.769
32_开放性_dialogue.txt,32,开放性,3,dialogue,4.0,3.7,3.2,4.2,2.1,3.3,3.111,3.25,3.444,3.25,0.7,-0.7,0.798,0.589,-0.589,0.658,0.05,0.05,0.05,0.756,-0.756,0.87,1.15,1.15,1.414,0.649,0.739
32_开放性_dialogue.txt,32,开放性,1,dialogue,4.0,3.5,4.0,4.5,2.0,3.3,3.111,3.25,3.444,3.25,0.7,-0.7,0.798,0.389,-0.389,0.419,0.75,-0.75,0.862,1.056,-1.056,1.278,1.25,1.25,1.562,0.829,0.881
32_开放性_dialogue.txt,32,开放性,4,dialogue,4.2,4.0,2.5,4.3,2.0,3.3,3.111,3.25,3.444,3.25,0.9,-0.9,1.062,0.889,-0.889,1.047,0.75,0.75,0.862,0.856,-0.856,1.002,1.25,1.25,1.562,0.929,0.944
32_开放性_dialogue.txt,32,开放性,2,dialogue,4.0,3.8,3.2,4.3,2.9,3.3,3.111,3.25,3.444,3.25,0.7,-0.7,0.798,0.689,-0.689,0.784,0.05,0.05,0.05,0.856,-0.856,1.002,0.35,0.35,0.375,0.529,0.604
6_尽责性_dialogue.txt,6,尽责性,4,dialogue,3.2,3.2,3.0,4.4,2.0,2.9,3.444,3.5,3.556,2.5,0.3,-0.3,0.318,0.244,0.244,0.256,0.5,0.5,0.55,0.844,-0.844,0.987,0.5,0.5,0.55,0.478,0.522
6_尽责性_dialogue.txt,6,尽责性,5,dialogue,3.2,4.0,2.8,4.2,2.0,2.9,3.444,3.5,3.556,2.5,0.3,-0.3,0.318,0.556,-0.556,0.617,0.7,0.7,0.798,0.644,-0.644,0.728,0.5,0.5,0.55,0.54,0.557
6_尽责性_dialogue.txt,6,尽责性,1,dialogue,3.2,3.0,2.9,4.0,2.3,2.9,3.444,3.5,3.556,2.5,0.3,-0.3,0.318,0.444,0.444,0.484,0.6,0.6,0.672,0.444,-0.444,0.484,0.2,0.2,0.208,0.398,0.421
6_尽责性_dialogue.txt,6,尽责性,2,dialogue,3.2,3.4,2.8,3.6,2.9,2.9,3.444,3.5,3.556,2.5,0.3,-0.3,0.318,0.044,0.044,0.045,0.7,0.7,0.798,0.044,-0.044,0.045,0.4,-0.4,0.432,0.298,0.386
6_尽责性_dialogue.txt,6,尽责性,3,dialogue,3.2,4.2,3.0,4.8,1.5,2.9,3.444,3.5,3.556,2.5,0.3,-0.3,0.318,0.756,-0.756,0.87,0.5,0.5,0.55,1.244,-1.244,1.554,1.0,1.0,1.2,0.76,0.832
6_尽责性_dialogue.txt,6,尽责性,6,dialogue,3.4,3.8,2.9,4.2,2.1,2.9,3.444,3.5,3.556,2.5,0.5,-0.5,0.55,0.356,-0.356,0.381,0.6,0.6,0.672,0.644,-0.644,0.728,0.4,0.4,0.432,0.5,0.512
3_尽责性_dialogue.txt,3,尽责性,1,dialogue,3.4,3.8,3.0,4.2,2.0,3.6,2.778,3.5,3.667,2.875,0.2,0.2,0.208,1.022,-1.022,1.231,0.5,0.5,0.55,0.533,-0.533,0.59,0.875,0.875,1.028,0.626,0.691
3_尽责性_dialogue.txt,3,尽责性,2,dialogue,3.2,3.2,3.2,4.2,2.0,3.6,2.778,3.5,3.667,2.875,0.4,0.4,0.432,0.422,-0.422,0.458,0.3,0.3,0.318,0.533,-0.533,0.59,0.875,0.875,1.028,0.506,0.544
3_尽责性_dialogue.txt,3,尽责性,4,dialogue,3.2,3.4,3.2,4.2,2.0,3.6,2.778,3.5,3.667,2.875,0.4,0.4,0.432,0.622,-0.622,0.7,0.3,0.3,0.318,0.533,-0.533,0.59,0.875,0.875,1.028,0.546,0.581
3_尽责性_dialogue.txt,3,尽责性,5,dialogue,3.3,3.2,3.0,4.2,2.0,3.6,2.778,3.5,3.667,2.875,0.3,0.3,0.318,0.422,-0.422,0.458,0.5,0.5,0.55,0.533,-0.533,0.59,0.875,0.875,1.028,0.526,0.56
3_尽责性_dialogue.txt,3,尽责性,3,dialogue,3.2,3.0,3.0,4.2,2.0,3.6,2.778,3.5,3.667,2.875,0.4,0.4,0.432,0.222,-0.222,0.232,0.5,0.5,0.55,0.533,-0.533,0.59,0.875,0.875,1.028,0.506,0.549
3_尽责性_dialogue.txt,3,尽责性,6,dialogue,3.2,3.4,3.0,4.2,2.0,3.6,2.778,3.5,3.667,2.875,0.4,0.4,0.432,0.622,-0.622,0.7,0.5,0.5,0.55,0.533,-0.533,0.59,0.875,0.875,1.028,0.586,0.608
5_宜人性_dialogue.txt,5,宜人性,3,dialogue,4.0,4.2,3.5,4.5,2.0,2.8,3.778,4.125,4.333,2.375,1.2,-1.2,1.488,0.422,-0.422,0.458,0.625,0.625,0.703,0.167,-0.167,0.172,0.375,0.375,0.403,0.558,0.66
5_宜人性_dialogue.txt,5,宜人性,4,dialogue,3.2,3.4,3.0,4.2,2.0,2.8,3.778,4.125,4.333,2.375,0.4,-0.4,0.432,0.378,0.378,0.406,1.125,1.125,1.378,0.133,0.133,0.137,0.375,0.375,0.403,0.482,0.588
5_宜人性_dialogue.txt,5,宜人性,6,dialogue,3.2,4.0,3.8,4.3,2.0,2.8,3.778,4.125,4.333,2.375,0.4,-0.4,0.432,0.222,-0.222,0.232,0.325,0.325,0.346,0.033,0.033,0.034,0.375,0.375,0.403,0.271,0.302
5_宜人性_dialogue.txt,5,宜人性,2,dialogue,3.2,4.0,3.4,4.3,2.0,2.8,3.778,4.125,4.333,2.375,0.4,-0.4,0.432,0.222,-0.222,0.232,0.725,0.725,0.83,0.033,0.033,0.034,0.375,0.375,0.403,0.351,0.419
5_宜人性_dialogue.txt,5,宜人性,1,dialogue,3.8,4.0,3.4,4.5,2.0,2.8,3.778,4.125,4.333,2.375,1.0,-1.0,1.2,0.222,-0.222,0.232,0.725,0.725,0.83,0.167,-0.167,0.172,0.375,0.375,0.403,0.498,0.59
5_宜人性_dialogue.txt,5,宜人性,5,dialogue,3.8,4.0,4.2,4.5,2.0,2.8,3.778,4.125,4.333,2.375,1.0,-1.0,1.2,0.222,-0.222,0.232,0.075,-0.075,0.076,0.167,-0.167,0.172,0.375,0.375,0.403,0.368,0.495
2_开放性_dialogue.txt,2,开放性,1,dialogue,3.4,4.0,2.8,4.3,2.0,3.3,2.667,2.5,4.111,3.75,0.1,-0.1,0.102,1.333,-1.333,1.689,0.3,-0.3,0.318,0.189,-0.189,0.196,1.75,1.75,2.363,0.734,0.998
2_开放性_dialogue.txt,2,开放性,5,dialogue,3.8,3.5,2.8,4.2,3.4,3.3,2.667,2.5,4.111,3.75,0.5,-0.5,0.55,0.833,-0.833,0.972,0.3,-0.3,0.318,0.089,-0.089,0.09,0.35,0.35,0.375,0.414,0.483
2_开放性_dialogue.txt,2,开放性,2,dialogue,3.2,4.0,2.8,4.2,2.5,3.3,2.667,2.5,4.111,3.75,0.1,0.1,0.102,1.333,-1.333,1.689,0.3,-0.3,0.318,0.089,-0.089,0.09,1.25,1.25,1.562,0.614,0.83
2_开放性_dialogue.txt,2,开放性,3,dialogue,3.2,3.8,2.5,4.2,2.0,3.3,2.667,2.5,4.111,3.75,0.1,0.1,0.102,1.133,-1.133,1.39,0.0,0.0,0.0,0.089,-0.089,0.09,1.75,1.75,2.363,0.614,0.934
2_开放性_dialogue.txt,2,开放性,4,dialogue,3.4,3.6,2.9,4.2,3.2,3.3,2.667,2.5,4.111,3.75,0.1,-0.1,0.102,0.933,-0.933,1.108,0.4,-0.4,0.432,0.089,-0.089,0.09,0.55,0.55,0.61,0.414,0.52
2_开放性_dialogue.txt,2,开放性,6,dialogue,3.2,3.8,2.9,4.2,2.4,3.3,2.667,2.5,4.111,3.75,0.1,0.1,0.102,1.133,-1.133,1.39,0.4,-0.4,0.432,0.089,-0.089,0.09,1.35,1.35,1.715,0.614,0.811
25_外向性_dialogue.txt,25,外向性,5,dialogue,3.8,3.7,3.9,4.0,2.3,3.4,3.556,2.875,4.333,3.5,0.4,-0.4,0.432,0.144,-0.144,0.149,1.025,-1.025,1.235,0.333,0.333,0.356,1.2,1.2,1.488,0.621,0.746
25_外向性_dialogue.txt,25,外向性,4,dialogue,4.0,3.5,3.8,4.2,2.0,3.4,3.556,2.875,4.333,3.5,0.6,-0.6,0.672,0.056,0.056,0.056,0.925,-0.925,1.096,0.133,0.133,0.137,1.5,1.5,1.95,0.643,0.835
25_外向性_dialogue.txt,25,外向性,2,dialogue,3.2,3.4,3.2,3.7,3.0,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.156,0.156,0.16,0.325,-0.325,0.346,0.633,0.633,0.714,0.5,0.5,0.55,0.363,0.405
25_外向性_dialogue.txt,25,外向性,6,dialogue,3.4,3.5,3.6,3.7,2.2,3.4,3.556,2.875,4.333,3.5,0.0,0.0,0.0,0.056,0.056,0.056,0.725,-0.725,0.83,0.633,0.633,0.714,1.3,1.3,1.638,0.543,0.724
25_外向性_dialogue.txt,25,外向性,1,dialogue,3.8,3.6,3.4,3.7,2.9,3.4,3.556,2.875,4.333,3.5,0.4,-0.4,0.432,0.044,-0.044,0.045,0.525,-0.525,0.58,0.633,0.633,0.714,0.6,0.6,0.672,0.441,0.49
25_外向性_dialogue.txt,25,外向性,3,dialogue,3.2,3.0,3.3,4.2,2.0,3.4,3.556,2.875,4.333,3.5,0.2,0.2,0.208,0.556,0.556,0.617,0.425,-0.425,0.461,0.133,0.133,0.137,1.5,1.5,1.95,0.563,0.748
23_开放性_dialogue.txt,23,开放性,2,dialogue,4.0,3.8,3.2,4.3,2.0,3.7,3.778,3.75,3.333,2.125,0.3,-0.3,0.318,0.022,-0.022,0.022,0.55,0.55,0.61,0.967,-0.967,1.154,0.125,0.125,0.128,0.393,0.518
23_开放性_dialogue.txt,23,开放性,5,dialogue,3.8,4.0,2.8,4.2,2.0,3.7,3.778,3.75,3.333,2.125,0.1,-0.1,0.102,0.222,-0.222,0.232,0.95,0.95,1.131,0.867,-0.867,1.017,0.125,0.125,0.128,0.453,0.588
23_开放性_dialogue.txt,23,开放性,4,dialogue,3.8,4.0,3.2,4.2,2.0,3.7,3.778,3.75,3.333,2.125,0.1,-0.1,0.102,0.222,-0.222,0.232,0.55,0.55,0.61,0.867,-0.867,1.017,0.125,0.125,0.128,0.373,0.475
23_开放性_dialogue.txt,23,开放性,6,dialogue,3.8,3.7,2.9,4.2,2.3,3.7,3.778,3.75,3.333,2.125,0.1,-0.1,0.102,0.078,0.078,0.079,0.85,0.85,0.995,0.867,-0.867,1.017,0.175,-0.175,0.181,0.414,0.551
23_开放性_dialogue.txt,23,开放性,1,dialogue,4.0,3.8,4.2,4.3,2.0,3.7,3.778,3.75,3.333,2.125,0.3,-0.3,0.318,0.022,-0.022,0.022,0.45,-0.45,0.491,0.967,-0.967,1.154,0.125,0.125,0.128,0.373,0.499
23_开放性_dialogue.txt,23,开放性,3,dialogue,4.0,4.0,3.0,4.3,2.0,3.7,3.778,3.75,3.333,2.125,0.3,-0.3,0.318,0.222,-0.222,0.232,0.75,0.75,0.862,0.967,-0.967,1.154,0.125,0.125,0.128,0.473,0.575
11_宜人性_dialogue.txt,11,宜人性,3,dialogue,3.2,4.0,2.8,4.5,2.0,4.8,3.444,3.5,3.111,3.375,1.6,1.6,2.112,0.556,-0.556,0.617,0.7,0.7,0.798,1.389,-1.389,1.775,1.375,1.375,1.753,1.124,1.198
11_宜人性_dialogue.txt,11,宜人性,2,dialogue,3.2,4.0,2.8,4.3,2.5,4.8,3.444,3.5,3.111,3.375,1.6,1.6,2.112,0.556,-0.556,0.617,0.7,0.7,0.798,1.189,-1.189,1.472,0.875,0.875,1.028,0.984,1.052
11_宜人性_dialogue.txt,11,宜人性,6,dialogue,3.4,4.0,2.8,4.5,2.2,4.8,3.444,3.5,3.111,3.375,1.4,1.4,1.792,0.556,-0.556,0.617,0.7,0.7,0.798,1.389,-1.389,1.775,1.175,1.175,1.451,1.044,1.102
11_宜人性_dialogue.txt,11,宜人性,1,dialogue,3.0,4.0,2.8,4.3,2.0,4.8,3.444,3.5,3.111,3.375,1.8,1.8,2.448,0.556,-0.556,0.617,0.7,0.7,0.798,1.189,-1.189,1.472,1.375,1.375,1.753,1.124,1.212
11_宜人性_dialogue.txt,11,宜人性,4,dialogue,3.0,4.0,2.8,4.2,2.0,4.8,3.444,3.5,3.111,3.375,1.8,1.8,2.448,0.556,-0.556,0.617,0.7,0.7,0.798,1.089,-1.089,1.326,1.375,1.375,1.753,1.104,1.193
11_宜人性_dialogue.txt,11,宜人性,5,dialogue,3.2,4.0,3.0,4.5,2.0,4.8,3.444,3.5,3.111,3.375,1.6,1.6,2.112,0.556,-0.556,0.617,0.5,0.5,0.55,1.389,-1.389,1.775,1.375,1.375,1.753,1.084,1.178
16_开放性_dialogue.txt,16,开放性,4,dialogue,3.8,3.4,3.2,4.2,2.1,4.3,4.0,4.625,3.333,3.0,0.5,0.5,0.55,0.6,0.6,0.672,1.425,1.425,1.831,0.867,-0.867,1.017,0.9,0.9,1.062,0.858,0.917
16_开放性_dialogue.txt,16,开放性,1,dialogue,3.4,3.5,3.2,3.8,2.0,4.3,4.0,4.625,3.333,3.0,0.9,0.9,1.062,0.5,0.5,0.55,1.425,1.425,1.831,0.467,-0.467,0.51,1.0,1.0,1.2,0.858,0.928
16_开放性_dialogue.txt,16,开放性,3,dialogue,4.0,3.2,3.8,4.2,2.0,4.3,4.0,4.625,3.333,3.0,0.3,0.3,0.318,0.8,0.8,0.928,0.825,0.825,0.961,0.867,-0.867,1.017,1.0,1.0,1.2,0.758,0.795
16_开放性_dialogue.txt,16,开放性,2,dialogue,4.0,3.8,3.5,4.2,2.0,4.3,4.0,4.625,3.333,3.0,0.3,0.3,0.318,0.2,0.2,0.208,1.125,1.125,1.378,0.867,-0.867,1.017,1.0,1.0,1.2,0.698,0.793
16_开放性_dialogue.txt,16,开放性,6,dialogue,3.4,3.2,3.3,4.5,2.0,4.3,4.0,4.625,3.333,3.0,0.9,0.9,1.062,0.8,0.8,0.928,1.325,1.325,1.676,1.167,-1.167,1.439,1.0,1.0,1.2,1.038,1.055
16_开放性_dialogue.txt,16,开放性,5,dialogue,4.0,3.5,3.2,4.2,2.0,4.3,4.0,4.625,3.333,3.0,0.3,0.3,0.318,0.5,0.5,0.55,1.425,1.425,1.831,0.867,-0.867,1.017,1.0,1.0,1.2,0.818,0.908
40_外向性_dialogue.txt,40,外向性,1,dialogue,4.0,2.8,3.5,3.2,2.5,3.1,3.222,2.25,3.667,2.5,0.9,-0.9,1.062,0.422,0.422,0.458,1.25,-1.25,1.562,0.467,0.467,0.51,0.0,0.0,0.0,0.608,0.744
40_外向性_dialogue.txt,40,外向性,4,dialogue,4.0,3.0,4.0,3.8,2.0,3.1,3.222,2.25,3.667,2.5,0.9,-0.9,1.062,0.222,0.222,0.232,1.75,-1.75,2.363,0.133,-0.133,0.137,0.5,0.5,0.55,0.701,0.915
40_外向性_dialogue.txt,40,外向性,2,dialogue,4.0,2.8,3.8,4.2,2.5,3.1,3.222,2.25,3.667,2.5,0.9,-0.9,1.062,0.422,0.422,0.458,1.55,-1.55,2.03,0.533,-0.533,0.59,0.0,0.0,0.0,0.681,0.857
40_外向性_dialogue.txt,40,外向性,5,dialogue,4.0,3.2,3.8,4.2,2.0,3.1,3.222,2.25,3.667,2.5,0.9,-0.9,1.062,0.022,0.022,0.022,1.55,-1.55,2.03,0.533,-0.533,0.59,0.5,0.5,0.55,0.701,0.866
40_外向性_dialogue.txt,40,外向性,6,dialogue,4.0,2.8,3.3,4.2,2.0,3.1,3.222,2.25,3.667,2.5,0.9,-0.9,1.062,0.422,0.422,0.458,1.05,-1.05,1.27,0.533,-0.533,0.59,0.5,0.5,0.55,0.681,0.725
40_外向性_dialogue.txt,40,外向性,3,dialogue,3.8,2.9,2.8,4.2,2.4,3.1,3.222,2.25,3.667,2.5,0.7,-0.7,0.798,0.322,0.322,0.343,0.55,-0.55,0.61,0.533,-0.533,0.59,0.1,0.1,0.102,0.441,0.488
